periodo,customer_id,product_id,plan_precios_cuidados,cust_request_qty,cust_request_tn,tn,cat1,cat2,cat3,brand,sku_size,descripcion
201801,10143,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10143,20001,0,1,0.11202,0.11202,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10143,20001,0,1,0.11202,0.11202,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10143,20001,0,1,0.11202,0.11202,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10143,20001,0,1,0.16803,0.16803,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10143,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10143,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10143,20001,0,2,0.22404,0.22404,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10143,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10143,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10144,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10144,20001,0,2,1.35435,1.35435,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10144,20001,0,1,0.22386,0.22386,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10144,20001,0,3,1.36555,1.02976,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10144,20001,0,2,1.56702,1.56702,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10144,20001,0,1,0.33579,0.33579,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10144,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10144,20001,0,2,0.50369,0.50369,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10144,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10144,20001,0,2,1.52349,1.52349,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10144,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10144,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10144,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10144,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10144,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10144,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10144,20001,0,2,1.47868,1.47868,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10144,20001,0,1,1.47868,1.47868,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10144,20001,0,1,1.47868,1.47868,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10145,20001,0,2,0.17909,0.17909,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10145,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10145,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10145,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10145,20001,0,1,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10145,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10145,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10145,20001,0,2,0.28005,0.28005,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10145,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10145,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10145,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10145,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10145,20001,0,2,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10146,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10146,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10146,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10146,20001,0,1,1.23123,1.23123,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10146,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10146,20001,0,1,1.23123,1.23123,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10146,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10146,20001,0,1,1.47868,1.47868,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10146,20001,0,2,2.21802,2.21802,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10146,20001,0,2,2.21802,2.21802,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10146,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10147,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10147,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10147,20001,0,2,0.36937,0.36937,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10147,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10147,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10147,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10147,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10147,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10147,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10147,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10147,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10148,20001,0,2,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10148,20001,0,2,0.07835,0.07835,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10148,20001,0,3,0.17909,0.17909,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10148,20001,0,4,0.20147,0.20147,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10148,20001,0,6,0.34698,0.34698,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10148,20001,0,4,0.39176,0.39176,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10148,20001,0,5,0.27982,0.27982,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10148,20001,0,2,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10148,20001,0,5,0.34698,0.34698,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10148,20001,0,2,0.27982,0.27982,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10148,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10148,20001,0,5,1.38793,1.38793,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10148,20001,0,4,0.87305,0.87305,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10148,20001,0,4,0.87376,0.87376,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10148,20001,0,4,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10148,20001,0,5,0.71693,0.71693,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10148,20001,0,4,0.87376,0.87376,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10148,20001,0,9,2.72211,2.72211,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10148,20001,0,6,1.38906,1.38906,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10148,20001,0,7,2.00518,2.00518,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10148,20001,0,2,0.5377,0.5377,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10148,20001,0,5,1.97157,1.97157,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10148,20001,0,4,1.03059,1.03059,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10148,20001,0,4,1.14261,1.14261,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10148,20001,0,5,1.20983,1.20983,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10148,20001,0,2,0.5265,0.5265,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10148,20001,0,4,1.01939,1.01939,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10148,20001,0,4,1.28824,1.28824,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10148,20001,0,3,0.50409,0.50409,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10148,20001,0,4,0.95218,0.95218,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10148,20001,0,3,0.98578,0.98578,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10148,20001,0,4,0.61612,0.61612,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10148,20001,0,4,1.56829,1.56829,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10148,20001,0,1,0.56011,0.56011,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10148,20001,0,3,1.34425,1.34425,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10149,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10149,20001,0,2,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10149,20001,0,1,0.02239,0.02239,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10149,20001,0,1,0.02239,0.02239,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10149,20001,0,1,0.02239,0.02239,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10149,20001,0,1,0.02239,0.02239,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10149,20001,0,2,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10149,20001,0,1,0.03361,0.03361,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10149,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10149,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10149,20001,0,2,0.06721,0.06721,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10149,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10149,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10149,20001,0,1,0.0224,0.0224,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10149,20001,0,1,0.03361,0.03361,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10149,20001,0,1,0.0224,0.0224,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10149,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10149,20001,0,1,0.0112,0.0112,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10149,20001,0,1,0.06721,0.06721,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10149,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10150,20001,0,1,0.22386,0.22386,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10150,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10150,20001,0,2,0.58204,0.58204,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10150,20001,0,2,0.78351,0.78351,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10150,20001,0,1,0.33579,0.33579,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10150,20001,0,1,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10150,20001,0,2,0.33579,0.33579,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10150,20001,0,2,0.78351,0.78351,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10150,20001,0,1,0.33579,0.33579,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10150,20001,0,1,0.55965,0.55965,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10150,20001,0,1,0.56011,0.56011,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10150,20001,0,1,0.22404,0.22404,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10150,20001,0,2,0.67206,0.67206,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10150,20001,0,1,0.33606,0.33606,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10150,20001,0,1,0.33606,0.33606,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10150,20001,0,1,0.67213,0.67213,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10150,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10150,20001,0,1,1.47868,1.47868,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10150,20001,0,1,1.47868,1.47868,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10150,20001,0,1,0.13443,0.13443,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10150,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10150,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10150,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10151,20001,0,1,0.22386,0.22386,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10151,20001,0,1,0.33579,0.33579,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10151,20001,0,1,0.44772,0.44772,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10151,20001,0,1,0.44772,0.44772,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10151,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10151,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10151,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10151,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10151,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10151,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10151,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10151,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10151,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10151,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10151,20001,0,2,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10151,20001,0,1,0.0112,0.0112,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10151,20001,0,1,0.23524,0.23524,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10151,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10152,20001,0,1,0.56011,0.56011,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10152,20001,0,1,0.07841,0.07841,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10152,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10152,20001,0,1,0.06721,0.06721,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10152,20001,0,1,0.11202,0.11202,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10152,20001,0,2,0.15683,0.15683,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10152,20001,0,1,0.16803,0.16803,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10152,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10152,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10152,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10152,20001,0,2,0.41448,0.41448,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10153,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10153,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10153,20001,0,2,0.36937,0.36937,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10153,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10153,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10153,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10153,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10153,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10153,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10153,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10154,20001,0,1,0.02239,0.02239,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10154,20001,0,2,0.06721,0.06721,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10154,20001,0,1,0.03361,0.03361,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10154,20001,0,2,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10154,20001,0,3,0.13443,0.13443,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10154,20001,0,3,0.17923,0.17923,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10154,20001,0,2,0.28005,0.28005,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10154,20001,0,3,0.56011,0.56011,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10154,20001,0,2,1.79234,1.79234,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10154,20001,0,1,1.68032,1.68032,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10154,20001,0,1,1.12021,1.10901,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10154,20001,0,4,2.85654,2.85654,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10154,20001,0,1,2.80053,2.80053,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10155,20001,0,2,0.86186,0.86186,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10155,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10155,20001,0,1,1.23123,1.23123,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10155,20001,0,2,0.98498,0.98498,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10155,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10155,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10155,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10155,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10155,20001,0,2,1.23123,1.23123,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10155,20001,0,2,1.47868,1.47868,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10155,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10155,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10155,20001,0,2,0.98578,0.98578,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10155,20001,0,3,2.09479,2.09479,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10155,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10155,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10155,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10155,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10155,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10155,20001,0,1,1.47868,1.47868,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10156,20001,0,1,0.1679,0.1679,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10156,20001,0,1,0.1679,0.1679,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10156,20001,0,1,0.08954,0.08954,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10156,20001,0,1,0.1679,0.1679,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10156,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10156,20001,0,1,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10156,20001,0,3,0.44808,0.44808,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10156,20001,0,1,0.44808,0.44808,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10156,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10156,20001,0,1,0.22404,0.22404,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10156,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10156,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10156,20001,0,1,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10157,20001,0,1,0.22386,0.22386,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10157,20001,0,2,1.1193,1.1193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10157,20001,0,2,1.00737,1.00737,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10157,20001,0,2,0.55965,0.55965,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10157,20001,0,1,5.5965,5.5965,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10157,20001,0,1,0.72814,0.72814,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10157,20001,0,1,0.16803,0.16803,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10157,20001,0,2,1.0642,1.0642,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10157,20001,0,1,1.12021,1.12021,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10157,20001,0,1,0.22404,0.22404,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10157,20001,0,1,0.44808,0.44808,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10157,20001,0,1,0.39207,0.39207,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10157,20001,0,1,1.12021,1.12021,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10157,20001,0,2,6.36279,6.36279,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10157,20001,0,1,2.21802,2.21802,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10158,20001,0,3,0.14551,0.14551,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10158,20001,0,2,0.04477,0.04477,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10158,20001,0,3,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10158,20001,0,4,0.1567,0.1567,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10158,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10158,20001,0,2,0.13432,0.13432,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
